routeshortname,routelongname,stopid,departuretime,stopsequence,boarding,landing,occupation,day,stop_lon,stop_lat,stopname
424,ARACY,10070171,07:20:00,11,0,2,0,2025-01-02T00:00:00.000Z,-43.330878760000,-21.756082710000,"Rua Carlita de Assis Pereira, 30"
424,ARACY,10070194,07:20:00,19,0,0,0,2025-01-02T00:00:00.000Z,-43.336614970000,-21.757518770000,"Rua Professor Ernesto Evangelista, 70"
424,ARACY,10070166,07:20:00,17,0,0,0,2025-01-02T00:00:00.000Z,-43.334207170000,-21.756384640000,"Avenida Doutor Moacir Siqueira, 255"
424,ARACY,10070135,07:20:00,27,0,0,0,2025-01-02T00:00:00.000Z,-43.331692820000,-21.759241220000,"Rua Barbara Campagnacci Borboni, 70 - Ponto Final do Aracy"
424,ARACY,10363369,07:20:00,23,0,2,2,2025-01-02T00:00:00.000Z,-43.332472680000,-21.758926860000,"Rua Luiz José Esteves, 221"
424,ARACY,10363370,07:20:00,24,0,2,0,2025-01-02T00:00:00.000Z,-43.332653950000,-21.759629990000,"Rua Luiz José Esteves, 131"
424,ARACY,10363371,07:20:00,25,0,0,0,2025-01-02T00:00:00.000Z,-43.333228950000,-21.759997200000,"Rua Luiz José Esteves, 35"
424,ARACY,10070176,07:20:00,12,0,0,0,2025-01-02T00:00:00.000Z,-43.330262060000,-21.756931420000,"Rua Carlita de Assis Pereira, 150"
424,ARACY,10070250,07:20:00,5,0,0,5,2025-01-02T00:00:00.000Z,-43.340099330000,-21.756613410000,"Rua São Bernardo, 258"
424,ARACY,10070181,07:20:00,22,3,0,4,2025-01-02T00:00:00.000Z,-43.333320620000,-21.758499970000,"Rua Luiz José Esteves, 312"
424,ARACY,10070254,07:20:00,7,0,0,5,2025-01-02T00:00:00.000Z,-43.337022410000,-21.756580600000,"Rua Piauí, 586"
424,ARACY,10070172,07:20:00,8,0,0,5,2025-01-02T00:00:00.000Z,-43.335549110000,-21.757249830000,"Rua Manoel Joaquim Tavares, 10"
424,ARACY,10070252,07:20:00,4,0,2,5,2025-01-02T00:00:00.000Z,-43.340774540000,-21.757593150000,"Rua São Bernardo, 106"
424,ARACY,10070159,07:20:00,15,0,0,0,2025-01-02T00:00:00.000Z,-43.330974580000,-21.754880790000,"Avenida Doutor Moacyr Siqueira, 545"
424,ARACY,10070135,08:20:00,27,0,0,0,2025-01-02T00:00:00.000Z,-43.331692820000,-21.759241220000,"Rua Barbara Campagnacci Borboni, 70 - Ponto Final do Aracy"
424,ARACY,10070250,08:20:00,5,1,0,1,2025-01-02T00:00:00.000Z,-43.340099330000,-21.756613410000,"Rua São Bernardo, 258"
424,ARACY,10074792,08:20:00,3,2,0,2,2025-01-02T00:00:00.000Z,-43.342208860000,-21.758752820000,"Avenida Brasil, 1990"
424,ARACY,10070170,08:20:00,10,0,0,2,2025-01-02T00:00:00.000Z,-43.332067010000,-21.756432130000,"Rua Alfredo Teixeira Lopes, 360"
424,ARACY,10070252,08:20:00,4,0,2,0,2025-01-02T00:00:00.000Z,-43.340774540000,-21.757593150000,"Rua São Bernardo, 106"
424,ARACY,10070174,08:20:00,13,1,0,3,2025-01-02T00:00:00.000Z,-43.328698400000,-21.756768210000,"Avenida Doutor Moacir Siqueira, 855"
424,ARACY,10074779,08:20:00,2,0,0,0,2025-01-02T00:00:00.000Z,-43.338359830000,-21.761135100000,"Avenida Brasil, 1220"
424,ARACY,10070172,08:20:00,8,0,0,2,2025-01-02T00:00:00.000Z,-43.335549110000,-21.757249830000,"Rua Manoel Joaquim Tavares, 10"
424,ARACY,10070194,08:20:00,19,0,0,2,2025-01-02T00:00:00.000Z,-43.336614970000,-21.757518770000,"Rua Professor Ernesto Evangelista, 70"
424,ARACY,10070176,08:20:00,12,0,0,2,2025-01-02T00:00:00.000Z,-43.330262060000,-21.756931420000,"Rua Carlita de Assis Pereira, 150"
424,ARACY,10070187,08:20:00,26,0,0,0,2025-01-02T00:00:00.000Z,-43.332237240000,-21.760145810000,"Rua Barbara Campagnacci Borboni, 231"
424,ARACY,10070196,08:20:00,20,1,0,3,2025-01-02T00:00:00.000Z,-43.336227420000,-21.758806030000,"Rua Luiz José Esteves, 571"
424,ARACY,10070171,08:20:00,11,0,0,2,2025-01-02T00:00:00.000Z,-43.330878760000,-21.756082710000,"Rua Carlita de Assis Pereira, 30"
424,ARACY,10070159,08:20:00,15,0,1,2,2025-01-02T00:00:00.000Z,-43.330974580000,-21.754880790000,"Avenida Doutor Moacyr Siqueira, 545"
424,ARACY,10363369,08:20:00,23,0,1,2,2025-01-02T00:00:00.000Z,-43.332472680000,-21.758926860000,"Rua Luiz José Esteves, 221"
424,ARACY,10070166,08:20:00,17,1,1,2,2025-01-02T00:00:00.000Z,-43.334207170000,-21.756384640000,"Avenida Doutor Moacir Siqueira, 255"
424,ARACY,10070254,08:20:00,7,0,0,2,2025-01-02T00:00:00.000Z,-43.337022410000,-21.756580600000,"Rua Piauí, 586"
424,ARACY,10070175,08:20:00,14,0,0,3,2025-01-02T00:00:00.000Z,-43.329427240000,-21.755343650000,"Avenida Doutor Moacyr Siqueira, 725"
424,ARACY,10363370,08:20:00,24,0,1,1,2025-01-02T00:00:00.000Z,-43.332653950000,-21.759629990000,"Rua Luiz José Esteves, 131"
424,ARACY,10070163,08:20:00,16,0,0,2,2025-01-02T00:00:00.000Z,-43.332984920000,-21.755960460000,"Avenida Doutor Moacir Siqueira, 375"
424,ARACY,10070182,08:20:00,21,0,0,3,2025-01-02T00:00:00.000Z,-43.334818840000,-21.758744800000,"Rua Luiz José Esteves, 441"
424,ARACY,10070173,08:20:00,9,0,0,2,2025-01-02T00:00:00.000Z,-43.333683010000,-21.756986110000,"Rua Alfredo Teixeira Lopes, 180"
424,ARACY,10070172,08:20:00,18,0,0,2,2025-01-02T00:00:00.000Z,-43.335549110000,-21.757249830000,"Rua Manoel Joaquim Tavares, 10"
424,ARACY,10071108,08:20:00,1,0,0,0,2025-01-02T00:00:00.000Z,-43.349331860000,-21.758144610000,"Avenida Getúlio Vargas, 835"
424,ARACY,10363371,08:20:00,25,0,1,0,2025-01-02T00:00:00.000Z,-43.333228950000,-21.759997200000,"Rua Luiz José Esteves, 35"
424,ARACY,10070253,08:20:00,6,1,0,2,2025-01-02T00:00:00.000Z,-43.338413840000,-21.756412510000,"Rua Piauí, 40"
424,ARACY,10070181,08:20:00,22,0,0,3,2025-01-02T00:00:00.000Z,-43.333320620000,-21.758499970000,"Rua Luiz José Esteves, 312"
424,ARACY,10070170,09:20:00,10,0,1,5,2025-01-02T00:00:00.000Z,-43.332067010000,-21.756432130000,"Rua Alfredo Teixeira Lopes, 360"
424,ARACY,10070163,09:20:00,16,1,0,1,2025-01-02T00:00:00.000Z,-43.332984920000,-21.755960460000,"Avenida Doutor Moacir Siqueira, 375"
424,ARACY,10070254,09:20:00,7,0,0,6,2025-01-02T00:00:00.000Z,-43.337022410000,-21.756580600000,"Rua Piauí, 586"
424,ARACY,10070159,09:20:00,15,0,1,0,2025-01-02T00:00:00.000Z,-43.330974580000,-21.754880790000,"Avenida Doutor Moacyr Siqueira, 545"
424,ARACY,10070187,09:20:00,26,0,0,1,2025-01-02T00:00:00.000Z,-43.332237240000,-21.760145810000,"Rua Barbara Campagnacci Borboni, 231"
424,ARACY,10070166,09:20:00,17,0,1,0,2025-01-02T00:00:00.000Z,-43.334207170000,-21.756384640000,"Avenida Doutor Moacir Siqueira, 255"
424,ARACY,10071108,09:20:00,1,0,0,0,2025-01-02T00:00:00.000Z,-43.349331860000,-21.758144610000,"Avenida Getúlio Vargas, 835"
424,ARACY,10070250,09:20:00,5,0,3,0,2025-01-02T00:00:00.000Z,-43.340099330000,-21.756613410000,"Rua São Bernardo, 258"
424,ARACY,10363369,09:20:00,23,0,0,1,2025-01-02T00:00:00.000Z,-43.332472680000,-21.758926860000,"Rua Luiz José Esteves, 221"
424,ARACY,10070174,09:20:00,13,0,1,2,2025-01-02T00:00:00.000Z,-43.328698400000,-21.756768210000,"Avenida Doutor Moacir Siqueira, 855"
424,ARACY,10070252,09:20:00,4,0,1,3,2025-01-02T00:00:00.000Z,-43.340774540000,-21.757593150000,"Rua São Bernardo, 106"
424,ARACY,10070196,09:20:00,20,0,0,0,2025-01-02T00:00:00.000Z,-43.336227420000,-21.758806030000,"Rua Luiz José Esteves, 571"
424,ARACY,10363371,09:20:00,25,0,0,1,2025-01-02T00:00:00.000Z,-43.333228950000,-21.759997200000,"Rua Luiz José Esteves, 35"
424,ARACY,10074792,09:20:00,3,4,0,4,2025-01-02T00:00:00.000Z,-43.342208860000,-21.758752820000,"Avenida Brasil, 1990"
424,ARACY,10070175,09:20:00,14,0,1,1,2025-01-02T00:00:00.000Z,-43.329427240000,-21.755343650000,"Avenida Doutor Moacyr Siqueira, 725"
424,ARACY,10074779,09:20:00,2,0,0,0,2025-01-02T00:00:00.000Z,-43.338359830000,-21.761135100000,"Avenida Brasil, 1220"
424,ARACY,10070182,09:20:00,21,1,0,1,2025-01-02T00:00:00.000Z,-43.334818840000,-21.758744800000,"Rua Luiz José Esteves, 441"
424,ARACY,10070173,09:20:00,9,0,0,6,2025-01-02T00:00:00.000Z,-43.333683010000,-21.756986110000,"Rua Alfredo Teixeira Lopes, 180"
424,ARACY,10070253,09:20:00,6,6,0,6,2025-01-02T00:00:00.000Z,-43.338413840000,-21.756412510000,"Rua Piauí, 40"
424,ARACY,10070181,09:20:00,22,0,0,1,2025-01-02T00:00:00.000Z,-43.333320620000,-21.758499970000,"Rua Luiz José Esteves, 312"
424,ARACY,10363370,09:20:00,24,0,0,1,2025-01-02T00:00:00.000Z,-43.332653950000,-21.759629990000,"Rua Luiz José Esteves, 131"
424,ARACY,10070171,09:20:00,11,0,1,4,2025-01-02T00:00:00.000Z,-43.330878760000,-21.756082710000,"Rua Carlita de Assis Pereira, 30"
424,ARACY,10070194,09:20:00,19,0,0,0,2025-01-02T00:00:00.000Z,-43.336614970000,-21.757518770000,"Rua Professor Ernesto Evangelista, 70"
424,ARACY,10070135,09:20:00,27,0,0,1,2025-01-02T00:00:00.000Z,-43.331692820000,-21.759241220000,"Rua Barbara Campagnacci Borboni, 70 - Ponto Final do Aracy"
424,ARACY,10070172,09:20:00,18,0,0,0,2025-01-02T00:00:00.000Z,-43.335549110000,-21.757249830000,"Rua Manoel Joaquim Tavares, 10"
424,ARACY,10070176,09:20:00,12,0,1,3,2025-01-02T00:00:00.000Z,-43.330262060000,-21.756931420000,"Rua Carlita de Assis Pereira, 150"
424,ARACY,10070172,09:20:00,8,0,0,6,2025-01-02T00:00:00.000Z,-43.335549110000,-21.757249830000,"Rua Manoel Joaquim Tavares, 10"
424,ARACY,10363371,10:20:00,25,1,0,6,2025-01-02T00:00:00.000Z,-43.333228950000,-21.759997200000,"Rua Luiz José Esteves, 35"
424,ARACY,10070250,10:20:00,5,0,4,0,2025-01-02T00:00:00.000Z,-43.340099330000,-21.756613410000,"Rua São Bernardo, 258"
424,ARACY,10070174,10:20:00,13,0,0,0,2025-01-02T00:00:00.000Z,-43.328698400000,-21.756768210000,"Avenida Doutor Moacir Siqueira, 855"
424,ARACY,10070163,10:20:00,16,0,0,0,2025-01-02T00:00:00.000Z,-43.332984920000,-21.755960460000,"Avenida Doutor Moacir Siqueira, 375"
424,ARACY,10070171,10:20:00,11,0,0,0,2025-01-02T00:00:00.000Z,-43.330878760000,-21.756082710000,"Rua Carlita de Assis Pereira, 30"
424,ARACY,10070187,10:20:00,26,1,0,7,2025-01-02T00:00:00.000Z,-43.332237240000,-21.760145810000,"Rua Barbara Campagnacci Borboni, 231"
424,ARACY,10070182,10:20:00,21,3,0,3,2025-01-02T00:00:00.000Z,-43.334818840000,-21.758744800000,"Rua Luiz José Esteves, 441"
424,ARACY,10070166,10:20:00,17,0,0,0,2025-01-02T00:00:00.000Z,-43.334207170000,-21.756384640000,"Avenida Doutor Moacir Siqueira, 255"
424,ARACY,10363370,10:20:00,24,0,0,5,2025-01-02T00:00:00.000Z,-43.332653950000,-21.759629990000,"Rua Luiz José Esteves, 131"
424,ARACY,10070172,10:20:00,18,0,0,0,2025-01-02T00:00:00.000Z,-43.335549110000,-21.757249830000,"Rua Manoel Joaquim Tavares, 10"
424,ARACY,10070170,10:20:00,10,0,0,0,2025-01-02T00:00:00.000Z,-43.332067010000,-21.756432130000,"Rua Alfredo Teixeira Lopes, 360"
424,ARACY,10070181,10:20:00,22,0,0,3,2025-01-02T00:00:00.000Z,-43.333320620000,-21.758499970000,"Rua Luiz José Esteves, 312"
424,ARACY,10363369,10:20:00,23,2,0,5,2025-01-02T00:00:00.000Z,-43.332472680000,-21.758926860000,"Rua Luiz José Esteves, 221"
424,ARACY,10070253,10:20:00,6,0,0,0,2025-01-02T00:00:00.000Z,-43.338413840000,-21.756412510000,"Rua Piauí, 40"
424,ARACY,10070135,10:20:00,27,0,0,7,2025-01-02T00:00:00.000Z,-43.331692820000,-21.759241220000,"Rua Barbara Campagnacci Borboni, 70 - Ponto Final do Aracy"
424,ARACY,10070173,10:20:00,9,0,0,0,2025-01-02T00:00:00.000Z,-43.333683010000,-21.756986110000,"Rua Alfredo Teixeira Lopes, 180"
424,ARACY,10074779,10:20:00,2,1,0,1,2025-01-02T00:00:00.000Z,-43.338359830000,-21.761135100000,"Avenida Brasil, 1220"
424,ARACY,10071108,10:20:00,1,0,0,0,2025-01-02T00:00:00.000Z,-43.349331860000,-21.758144610000,"Avenida Getúlio Vargas, 835"
424,ARACY,10070159,10:20:00,15,0,0,0,2025-01-02T00:00:00.000Z,-43.330974580000,-21.754880790000,"Avenida Doutor Moacyr Siqueira, 545"
424,ARACY,10070252,10:20:00,4,0,1,4,2025-01-02T00:00:00.000Z,-43.340774540000,-21.757593150000,"Rua São Bernardo, 106"
424,ARACY,10074792,10:20:00,3,5,1,5,2025-01-02T00:00:00.000Z,-43.342208860000,-21.758752820000,"Avenida Brasil, 1990"
424,ARACY,10070196,10:20:00,20,0,0,0,2025-01-02T00:00:00.000Z,-43.336227420000,-21.758806030000,"Rua Luiz José Esteves, 571"
424,ARACY,10070172,10:20:00,8,0,0,0,2025-01-02T00:00:00.000Z,-43.335549110000,-21.757249830000,"Rua Manoel Joaquim Tavares, 10"
424,ARACY,10070194,10:20:00,19,0,0,0,2025-01-02T00:00:00.000Z,-43.336614970000,-21.757518770000,"Rua Professor Ernesto Evangelista, 70"
424,ARACY,10070176,10:20:00,12,0,0,0,2025-01-02T00:00:00.000Z,-43.330262060000,-21.756931420000,"Rua Carlita de Assis Pereira, 150"
424,ARACY,10070175,10:20:00,14,0,0,0,2025-01-02T00:00:00.000Z,-43.329427240000,-21.755343650000,"Avenida Doutor Moacyr Siqueira, 725"
424,ARACY,10070254,10:20:00,7,0,0,0,2025-01-02T00:00:00.000Z,-43.337022410000,-21.756580600000,"Rua Piauí, 586"
424,ARACY,10070135,11:00:00,1,1,0,1,2025-01-02T00:00:00.000Z,-43.331692820000,-21.759241220000,"Rua Barbara Campagnacci Borboni, 70 - Ponto Final do Aracy"
424,ARACY,10070119,11:00:00,4,0,0,0,2025-01-02T00:00:00.000Z,-43.333546400000,-21.758939430000,"Rua Santa Clara, 305"
424,ARACY,10070124,11:00:00,6,0,0,0,2025-01-02T00:00:00.000Z,-43.335842130000,-21.759782480000,"Rua Santa Clara, 71"
424,ARACY,10070120,11:00:00,5,0,0,0,2025-01-02T00:00:00.000Z,-43.334496260000,-21.759225540000,"Rua Santa Clara, 191"
424,ARACY,10070122,11:00:00,7,0,0,0,2025-01-02T00:00:00.000Z,-43.336405040000,-21.760344410000,"Rua São Vicente, 25"
424,ARACY,10072302,11:00:00,8,0,0,0,2025-01-02T00:00:00.000Z,-43.338029500000,-21.760323850000,"Avenida Sete de Setembro, 623"
424,ARACY,10070133,11:00:00,2,1,0,2,2025-01-02T00:00:00.000Z,-43.332836150000,-21.760030900000,"Rua Bárbara Campagnaci Borboni, 290"
424,ARACY,10070138,11:00:00,3,0,2,0,2025-01-02T00:00:00.000Z,-43.332752340000,-21.759227010000,"Rua Santa Clara, 395"
424,ARACY,10070903,11:00:00,9,6,0,6,2025-01-02T00:00:00.000Z,-43.343536380000,-21.759672160000,"Avenida Francisco Bernardino, 162"
424,ARACY,10071108,11:00:00,10,10,0,16,2025-01-02T00:00:00.000Z,-43.349331860000,-21.758144610000,"Avenida Getúlio Vargas, 835"
424,ARACY,10070138,12:00:00,3,0,3,0,2025-01-02T00:00:00.000Z,-43.332752340000,-21.759227010000,"Rua Santa Clara, 395"
424,ARACY,10070120,12:00:00,5,2,0,2,2025-01-02T00:00:00.000Z,-43.334496260000,-21.759225540000,"Rua Santa Clara, 191"
424,ARACY,10070119,12:00:00,4,0,0,0,2025-01-02T00:00:00.000Z,-43.333546400000,-21.758939430000,"Rua Santa Clara, 305"
424,ARACY,10070903,12:00:00,9,4,4,4,2025-01-02T00:00:00.000Z,-43.343536380000,-21.759672160000,"Avenida Francisco Bernardino, 162"
424,ARACY,10072302,12:00:00,8,2,0,4,2025-01-02T00:00:00.000Z,-43.338029500000,-21.760323850000,"Avenida Sete de Setembro, 623"
424,ARACY,10070122,12:00:00,7,0,0,2,2025-01-02T00:00:00.000Z,-43.336405040000,-21.760344410000,"Rua São Vicente, 25"
424,ARACY,10070135,12:00:00,1,1,0,1,2025-01-02T00:00:00.000Z,-43.331692820000,-21.759241220000,"Rua Barbara Campagnacci Borboni, 70 - Ponto Final do Aracy"
424,ARACY,10070124,12:00:00,6,0,0,2,2025-01-02T00:00:00.000Z,-43.335842130000,-21.759782480000,"Rua Santa Clara, 71"
424,ARACY,10070133,12:00:00,2,2,0,3,2025-01-02T00:00:00.000Z,-43.332836150000,-21.760030900000,"Rua Bárbara Campagnaci Borboni, 290"
424,ARACY,10071108,12:00:00,10,6,2,8,2025-01-02T00:00:00.000Z,-43.349331860000,-21.758144610000,"Avenida Getúlio Vargas, 835"
424,ARACY,10070120,13:00:00,5,1,3,2,2025-01-02T00:00:00.000Z,-43.334496260000,-21.759225540000,"Rua Santa Clara, 191"
424,ARACY,10070119,13:00:00,4,0,0,4,2025-01-02T00:00:00.000Z,-43.333546400000,-21.758939430000,"Rua Santa Clara, 305"
424,ARACY,10071108,13:00:00,10,3,1,6,2025-01-02T00:00:00.000Z,-43.349331860000,-21.758144610000,"Avenida Getúlio Vargas, 835"
